Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Mineral absorption,18/60,8.32802598999521e-08,1.228893081727286e-05,0,0,5.737167594310452,93.5218804362847,SLC6A19;MT1M;ATP2B4;CYBRD1;MT1X;ATP1A2;CLCN2;SLC8A1;SLC9A3;MT2A;TF;MT1A;MT1F;MT1G;MT1H;TRPM6;SLC26A3;MT1E
KEGG_2021_Human,Drug metabolism,25/108,8.684756761323576e-08,1.228893081727286e-05,0,0,4.04365831709725,65.74629084472949,CDA;UGT1A10;MAOB;ADH1C;MAOA;ADH1B;CYP3A4;HPGDS;AOX1;UGT2A3;UGT1A9;UGT1A8;XDH;GSTM3;GSTM2;UGT1A1;FMO2;FMO4;FMO5;NAT1;NAT2;GSTA1;CES2;CES1;GSTM5
KEGG_2021_Human,cAMP signaling pathway,37/216,3.790460687929744e-07,3.575667915613725e-05,0,0,2.784832422668405,41.17544078594651,CHRM2;RYR2;ADCYAP1R1;VIPR2;NPR1;HHIP;PTGER3;ATP2A3;ATP1A2;ADRB2;GLI3;GNAI1;ADCY5;SLC9A1;RAP1A;PLN;CREB3L3;NPY;CNGA1;PLCE1;CNGA3;PRKACB;EDN2;EDN3;PDE4D;NPY1R;ATP2B4;GCG;MAPK10;ADCY9;ACOX1;SST;FXYD1;PDE3A;CALM1;VIP;MYL9
KEGG_2021_Human,Regulation of lipolysis in adipocytes,16/55,6.919173783268631e-07,4.5248926054552063e-05,0,0,5.484962683809946,77.79760978705214,NPR1;PTGER3;NPY1R;AQP7;ADRB2;GNAI1;ADCY5;PTGS1;ADCY9;FABP4;NPY;PRKG2;PLIN1;PRKACB;PRKG1;MGLL
KEGG_2021_Human,Bile secretion,21/90,7.994509903631107e-07,4.5248926054552063e-05,0,0,4.07711653934421,57.24002778992028,UGT1A10;ABCB1;UGT1A1;AQP8;NR1H4;ATP1A2;SLC51A;SLC51B;ABCB11;CYP3A4;SLC4A4;ADCY5;SLC9A1;SLC9A3;ADCY9;CA2;UGT2A3;UGT1A9;PRKACB;UGT1A8;ABCG2
KEGG_2021_Human,Vascular smooth muscle contraction,26/133,1.6088249365307536e-06,7.588290950636721e-05,0,0,3.260271557044613,43.492043757937296,NPR1;ITPR1;PLA2G5;ACTG2;MYLK;ADCY5;CALD1;KCNMB1;GNA11;MYH11;PRKACB;PRKG1;PPP1R14A;PLA2G2D;EDN2;EDN3;PRKCB;ACTA2;MYL6;ADCY9;PLA2G10;KCNMA1;AGTR1;CALM1;PPP1R12B;MYL9
KEGG_2021_Human,Pancreatic secretion,21/102,6.7826364081804985e-06,0.00027421230050215443,0,0,3.4708497362148845,41.30708487611658,PNLIPRP2;RYR2;PLA2G2D;AMY2B;PRKCB;ITPR1;ATP2A3;ATP2B4;ATP1A2;PLA2G5;SLC4A4;SLC9A1;ADCY5;ADCY9;RAP1A;CA2;PLA2G10;KCNMA1;CLCA1;SLC26A3;CLCA4
KEGG_2021_Human,cGMP-PKG signaling pathway,28/167,1.4459769047142229e-05,0.0005115143300426563,0,0,2.702003513468295,30.11150628086293,NPR1;ITPR1;ATP2A3;ATP1A2;ADRB2;SLC8A1;GNAI1;MYLK;ADCY5;PLN;CREB3L3;ADORA3;KCNMB1;GNA11;CNGA1;PRKG2;PRKG1;MEF2C;PDE2A;ATP2B4;ADRA2A;ADCY9;KCNMA1;AGTR1;PDE3A;PDE5A;CALM1;MYL9
KEGG_2021_Human,Renin secretion,16/69,1.745689362931465e-05,0.0005489223218995607,0,0,4.033059648741232,44.18529785191148,ADCYAP1R1;EDN2;EDN3;NPR1;ITPR1;ADRB2;GNAI1;ADCY5;KCNMA1;AGTR1;PDE3A;PRKG2;CLCA1;CALM1;PRKACB;CLCA4
KEGG_2021_Human,Calcium signaling pathway,35/240,3.0524879224681675e-05,0.0008638540820584915,0,0,2.29359154804112,23.846399064415557,CHRM2;RYR2;PTGER3;ITPR1;ATP2A3;HTR2B;ADRB2;FGF2;RYR3;SLC8A1;CACNA1H;MYLK;PLN;PDGFD;GNA11;PLCE1;PTK2B;PRKACB;PRKCB;TACR2;ATP2B4;MCOLN2;ADCY9;P2RX4;P2RX1;ITPKA;AGTR1;CASQ2;CALM1;PLCD3;PLCD4;PLCD1;FGFR2;FGF10;FGFR1
KEGG_2021_Human,Circadian entrainment,19/97,3.823246060248468e-05,0.000983616940954833,0,0,3.256891604184023,33.12853355609185,RYR2;ADCYAP1R1;PRKCB;ITPR1;CACNA1H;RYR3;GNAI1;ADCY5;GNAO1;PER1;GNG3;ADCY9;GNG2;PER3;GNG7;PRKG2;CALM1;PRKACB;PRKG1
KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,25/150,4.514630567177823e-05,0.0010647003754261,0,0,2.6788977519941986,26.80398498612997,RYR2;ATP2A3;ATP1A2;ADRB2;SLC8A1;GNAI1;SLC9A1;ADCY5;PLN;CREB3L3;SCN7A;PRKACB;CACNA2D1;TPM2;TPM1;ATP2B4;PPP2R3A;CACNB2;ADCY9;PPP1R1A;PPP2R2B;AGTR1;BCL2;CALM1;SCN4B
KEGG_2021_Human,Dilated cardiomyopathy,18/96,0.00010976911612405089,0.0023895892202389,0,0,3.0832500832500838,28.11039597036276,RYR2;ITGB3;CACNA2D1;TPM2;TPM1;ATP2A3;SLC8A1;ADCY5;CACNB2;SGCD;ADCY9;PLN;DES;SGCA;ITGA8;ITGA7;DMD;PRKACB
KEGG_2021_Human,Tight junction,26/169,0.00012734358771738014,0.0025741596660013,0,0,2.434753925319963,21.83638691180889,PRKAA2;TUBAL3;NEDD4L;CD1C;EPB41L4B;RAP1A;TUBA1A;CLDN23;MYH11;SYNPO;BVES;PRKACB;MPDZ;JAM2;JAM3;RDX;CGN;CLDN11;MAPK10;CLDN5;MYL6;PPP2R2B;CLDN8;AMOTL1;MYL9;TJP3
KEGG_2021_Human,Arrhythmogenic right ventricular cardiomyopathy,15/77,0.0002592206713248616,0.0048906299989957,0,0,3.228244966209155,26.65830086100127,RYR2;ITGB3;CACNA2D1;ATP2A3;SLC8A1;CACNB2;SGCD;DES;SGCA;ITGA8;ITGA7;CTNNA3;DMD;CTNNA2;DSC2
KEGG_2021_Human,Chemical carcinogenesis,32/239,0.00032650158029983627,0.0057749967015533,0,0,2.0719708173124323,16.63186674200863,UGT1A10;CHRNA3;ADRB2;CYP3A4;FGF2;GNAI1;ADCY5;SULT1A1;HPGDS;CREB3L3;UGT2A3;UGT1A9;PRKACB;RXRG;UGT1A8;SULT1A2;PAQR8;GSTM3;GSTM2;UGT1A1;PAQR5;PRKCB;EPHX2;AKR1C2;KLF4;ADCY9;NAT1;NAT2;GSTA1;BCL2;GSTM5;FGF10
KEGG_2021_Human,Gap junction,16/88,0.0003735789593343452,0.0062189909112717,0,0,2.9657380723663143,23.406735323112404,TUBAL3;PRKCB;HTR2B;ITPR1;LPAR1;GNAI1;ADCY5;TUBB6;TUBB2B;TUBA1A;ADCY9;GNA11;PDGFD;PRKG2;PRKACB;PRKG1
KEGG_2021_Human,Neuroactive ligand-receptor interaction,41/341,0.0005253432565325752,0.008259563422151,0,0,1.834521887992174,13.853316247669763,CHRM2;VIPR1;ADCYAP1R1;CHRNA3;VIPR2;THRB;NPY4R;GRIK5;PTGER3;NPY2R;LPAR1;GRIK3;HTR2B;PTH1R;ADRB2;NR3C1;GHR;UCN3;CNR1;NPY;ADORA3;P2RY1;CTSG;INSL5;PTGDR;EDN2;EDN3;P2RY14;GLP2R;TACR2;NPY1R;GCG;ADRA2A;PYY;P2RX4;SST;LEP;P2RX1;AGTR1;F2RL1;VIP
KEGG_2021_Human,PPAR signaling pathway,14/74,0.0005616738107682651,0.0083659836024957,0,0,3.111558752997602,23.28873930064764,ADIPOQ;AQP7;SORBS1;FABP1;FABP2;FABP4;CPT2;ACOX1;PLIN4;CD36;HMGCS2;PLIN1;PCK1;RXRG
KEGG_2021_Human,Salivary secretion,16/93,0.0007058401977220463,0.0099876387977669,0,0,2.7724091470489167,20.11693815911688,AMY2B;PRKCB;ITPR1;ATP2B4;ATP1A2;ADRB2;BEST2;RYR3;ADCY5;SLC9A1;ADCY9;KCNMA1;PRKG2;CALM1;PRKACB;PRKG1
KEGG_2021_Human,Retinol metabolism,13/68,0.0007887317790373862,0.0106290996889323,0,0,3.1505522514868307,22.510961256526624,UGT1A10;UGT1A1;ADH1C;RETSAT;ADH1B;HSD17B6;CYP3A4;DHRS9;AOX1;UGT2A3;RDH5;UGT1A9;UGT1A8
KEGG_2021_Human,Steroid hormone biosynthesis,12/61,0.000952823682195575,0.0122567773664248,0,0,3.26301900070373,22.69782344513645,UGT1A10;HSD11B2;DHRS11;UGT1A1;HSD3B2;HSD17B2;UGT2A3;AKR1C2;HSD17B6;CYP3A4;UGT1A9;UGT1A8
KEGG_2021_Human,Aldosterone synthesis and secretion,16/98,0.0012627243957619,0.0155370001739406,0,0,2.6026569199409573,17.3713911195843,HSD3B2;PRKCB;NPR1;PDE2A;ITPR1;ATP2B4;ATP1A2;CACNA1H;ADCY5;ADCY9;CREB3L3;GNA11;AGTR1;CALM1;PRKACB;KCNK3
KEGG_2021_Human,Apelin signaling pathway,20/137,0.0014212515728108,0.0161721197259434,0,0,2.282372412430216,14.963729737944917,RYR2;MEF2C;PRKAA2;ITPR1;SLC8A1;RYR3;GNAI1;MYLK;SLC9A1;ADCY5;ACTA2;GNG3;ADCY9;GNG2;GNG7;AGTR1;PLIN1;CALM1;PRKACB;PPARGC1A
KEGG_2021_Human,Hypertrophic cardiomyopathy,15/90,0.0014286324846239,0.0161721197259434,0,0,2.666810655147588,17.47037686520511,RYR2;PRKAA2;ITGB3;CACNA2D1;TPM2;TPM1;ATP2A3;SLC8A1;CACNB2;SGCD;DES;SGCA;ITGA8;ITGA7;DMD
KEGG_2021_Human,Cortisol synthesis and secretion,12/65,0.0016998323005418,0.0185020208097439,0,0,3.016102797657775,19.234368213313264,ADCY9;CREB3L3;HSD3B2;GNA11;AGTR1;ITPR1;PDE8A;PRKACB;CACNA1H;PBX1;KCNK3;ADCY5
KEGG_2021_Human,Pentose and glucuronate interconversions,8/34,0.0020234591330512,0.0212088494316107,0,0,4.09301300418779,25.38874187584375,UGT1A10;UGDH;UGP2;AKR1B10;UGT1A1;UGT2A3;UGT1A9;UGT1A8
KEGG_2021_Human,Metabolism of xenobiotics by cytochrome P450,13/76,0.0022802709057765,0.0230470237976699,0,0,2.7492953567719924,16.72523114845155,UGT1A10;GSTM3;GSTM2;UGT1A1;ADH1C;ADH1B;CYP3A4;HPGDS;GSTA1;UGT2A3;UGT1A9;UGT1A8;GSTM5
KEGG_2021_Human,Insulin secretion,14/86,0.0025479597492865,0.0243437938555962,0,0,2.591286970423661,15.47636383879084,RYR2;SNAP25;ADCYAP1R1;PRKCB;ATP1A2;GCG;ADCY5;ADCY9;CREB3L3;GNA11;KCNMB1;KCNMA1;KCNN3;PRKACB
KEGG_2021_Human,Fat digestion and absorption,9/43,0.0025806141896391,0.0243437938555962,0,0,3.522201138519924,20.99136021987818,FABP1;PNLIPRP2;FABP2;PLA2G2D;MOGAT2;PLA2G10;PLA2G5;CD36;ACAT1
KEGG_2021_Human,Tyrosine metabolism,8/36,0.0029762211867141,0.0271700192206482,0,0,3.8002455996725337,22.10641187492761,AOC3;TPO;ADH1C;MAOB;HGD;ADH1B;MAOA;AOX1
KEGG_2021_Human,Aldosterone-regulated sodium reabsorption,8/37,0.0035675931007224,0.0299845356684915,0,0,3.669005039027764,20.678013826368574,HSD11B2;SCNN1G;PRKCB;SCNN1B;NEDD4L;ATP1A2;SGK1;NR3C2
KEGG_2021_Human,Cell adhesion molecules,20/148,0.0035885715974459,0.0299845356684915,0,0,2.084989161849711,11.738491148306728,CADM3;NLGN1;NLGN4X;NEGR1;NRXN1;NRXN3;CLDN11;CLDN5;NFASC;MPZ;CLDN8;CLDN23;CNTN1;ITGA8;MADCAM1;NCAM1;SIGLEC1;CD22;JAM2;JAM3
KEGG_2021_Human,Sulfur metabolism,4/10,0.0036023823771332,0.0299845356684915,0,0,8.852380952380953,49.80491056533384,SELENBP1;TST;ETHE1;PAPSS2
KEGG_2021_Human,Proximal tubule bicarbonate reclamation,6/23,0.0042329012778071,0.034032628360979,0,0,4.690482201464277,25.63286439762764,SLC9A3;CA2;CA4;ATP1A2;PCK1;SLC4A4
KEGG_2021_Human,Morphine addiction,14/91,0.004329238943446,0.034032628360979,0,0,2.4223675604970567,13.18340483372262,PRKCB;PDE4D;PDE2A;GNAI1;ADCY5;GNAO1;GNG3;ADCY9;GNG2;GNG7;PDE3A;PDE7B;PDE8A;PRKACB
KEGG_2021_Human,Dopaminergic synapse,18/132,0.0050439160113337,0.0382352775295313,0,0,2.1054910002278424,11.137147319533398,MAOB;PRKCB;MAOA;ITPR1;PPP2R3A;GNAI1;ADCY5;GNAO1;MAPK10;GNG3;GNG2;CREB3L3;CALY;PPP2R2B;GNG7;KIF5A;CALM1;PRKACB
KEGG_2021_Human,Nitrogen metabolism,5/17,0.0051340655340006,0.0382352775295313,0,0,5.534905885156064,29.179234725574883,CA12;CA1;CA2;CA4;CA7
KEGG_2021_Human,Caffeine metabolism,3/6,0.0058764156834815,0.0424611992175123,0,0,13.27123483226267,68.17178897987245,NAT1;NAT2;XDH
KEGG_2021_Human,Leukocyte transendothelial migration,16/114,0.0060015829282702,0.0424611992175123,0,0,2.1758513203552314,11.13107227719894,NCF1;PRKCB;GNAI1;CLDN11;CLDN5;RAP1A;CXCL12;CLDN8;CLDN23;PTK2B;CTNNA3;CTNNA2;MYL9;VCL;JAM2;JAM3
KEGG_2021_Human,Gastric acid secretion,12/76,0.006439367358968,0.044447340550926,0,0,2.496228448275862,12.594283745564423,ADCY9;CA2;PRKCB;SST;ITPR1;ATP1A2;CALM1;PRKACB;GNAI1;MYLK;ADCY5;SLC9A1
KEGG_2021_Human,"Parathyroid hormone synthesis, secretion and action",15/106,0.0070982185589103,0.0478284726707532,0,0,2.196022120428168,10.86572295813374,MEF2C;PRKCB;PDE4D;ITPR1;PTH1R;GNAI1;ADCY5;ADCY9;CREB3L3;BGLAP;GNA11;BCL2;PRKACB;RXRG;FGFR1
KEGG_2021_Human,Adipocytokine signaling pathway,11/69,0.0082746357674746,0.0544586493533796,0,0,2.5239250439389065,12.10111100438974,MAPK10;PRKAA2;NPY;LEP;ADIPOQ;SLC2A4;CD36;PCK1;ACACB;PPARGC1A;RXRG
KEGG_2021_Human,Purine metabolism,17/129,0.0088388889905943,0.0567825846808131,0,0,2.0227881347203627,9.56494401921742,ENTPD3;NPR1;ENTPD5;PDE4D;PDE2A;URAD;ENTPD8;AMPD1;PAPSS2;ADCY5;ADCY9;PDE3A;PDE5A;PDE7B;PDE8A;XDH;PDE9A
KEGG_2021_Human,Hematopoietic cell lineage,14/99,0.0091609019034508,0.0567825846808131,0,0,2.193432077867118,10.293361402054227,CR2;IL11RA;IL1R2;ITGB3;CD1C;FCER2;ANPEP;CD19;KIT;CD37;CD36;IL6R;MS4A1;CD22
KEGG_2021_Human,Fatty acid degradation,8/43,0.0092296780753265,0.0567825846808131,0,0,3.039050347932869,14.238957137458495,ACAA2;ADH1C;CPT2;ADH1B;ACOX1;ECI2;ACADS;ACAT1
KEGG_2021_Human,Oxytocin signaling pathway,19/154,0.0116564150415526,0.0701864990799873,0,0,1.875967375317556,8.351616537782727,RYR2;MEF2C;PRKAA2;PRKCB;NPR1;CACNA2D1;ITPR1;RYR3;GNAI1;MYLK;ADCY5;GNAO1;CACNB2;MYL6;ADCY9;CALM1;PPP1R12B;PRKACB;MYL9
KEGG_2021_Human,ABC transporters,8/45,0.0121237790083183,0.0714797804032101,0,0,2.874467590799969,12.68383702260165,ABCA10;ABCB1;ABCA5;ABCA6;ABCA9;ABCA8;ABCB11;ABCG2
KEGG_2021_Human,Cholinergic synapse,15/113,0.0125680503446815,0.0725869030111197,0,0,2.038392030678362,8.921221205089964,CHRM2;CHRNA3;PRKCB;ITPR1;GNAI1;ADCY5;GNAO1;GNG3;ADCY9;GNG2;CREB3L3;GNA11;GNG7;BCL2;PRKACB
KEGG_2021_Human,Platelet activation,16/124,0.0131609585868686,0.0744910256016765,0,0,1.973316255737005,8.545447061313114,P2RY12;ITGB3;ITPR1;RASGRP2;GNAI1;MYLK;ADCY5;PTGS1;ADCY9;RAP1A;P2RX1;P2RY1;BTK;PRKG2;PRKACB;PRKG1
KEGG_2021_Human,Chemokine signaling pathway,22/192,0.0159253894250264,0.0873768837431272,0,0,1.725427768792032,7.142995971250808,CCL14;CCL13;CCL23;NCF1;CCL21;PRKCB;CXCR5;CXCL13;RASGRP2;GNAI1;ADCY5;GNG3;ADCY9;RAP1A;CXCL12;CCL8;GNG2;GNG7;PTK2B;CCL19;PRKACB;CCL28
KEGG_2021_Human,PI3K-Akt signaling pathway,36/354,0.0162220782383862,0.0873768837431272,0,0,1.5125786163522013,6.233914449955095,PHLPP2;CHRM2;TNXB;PRKAA2;ITGB3;LAMA3;LPAR1;EFNA5;FGF2;THBS4;GHR;TCL1A;GNG3;RELN;GNG2;CREB3L3;CD19;PDGFD;GNG7;CHAD;PCK1;IL6R;ANGPT1;MAGI2;PPP2R3A;PPP2R2B;KIT;COL4A6;BCL2;ITGA8;ITGA7;SGK1;SGK2;FGFR2;FGF10;FGFR1
KEGG_2021_Human,Ascorbate and aldarate metabolism,6/30,0.0163638686868754,0.0873768837431272,0,0,3.321173104434907,13.658920554051416,UGT1A10;UGDH;UGT1A1;UGT2A3;UGT1A9;UGT1A8
KEGG_2021_Human,Glutathione metabolism,9/57,0.0171095871578613,0.0896669104754587,0,0,2.493010752688172,10.141857729130487,GSTM3;HPGDS;GSTM2;GGT6;GPX3;ANPEP;GSTA1;PRDX6;GSTM5
KEGG_2021_Human,Thyroid hormone signaling pathway,15/121,0.022335950432465,0.1149286176797748,0,0,1.8837360935653449,7.161131586101957,THRB;PRKCB;ITGB3;ATP2A3;ATP1A2;SLC9A1;KAT2B;PLN;RCAN2;PLCE1;PLCD3;PRKACB;RXRG;PLCD4;PLCD1
KEGG_2021_Human,Focal adhesion,22/201,0.0255197669256295,0.1277255755077463,0,0,1.6378740227506083,6.008216477333867,TNXB;PRKCB;CAV1;ITGB3;LAMA3;THBS4;MYLK;MAPK10;RELN;RAP1A;PDGFD;CHAD;CAPN2;COL4A6;BCL2;ITGA8;FLNA;ITGA7;FLNC;PPP1R12B;MYL9;VCL
KEGG_2021_Human,Arachidonic acid metabolism,9/61,0.0257256459503234,0.1277255755077463,0,0,2.300744416873449,8.421338606256052,HPGDS;PLA2G2D;PTGIS;GPX3;EPHX2;PLA2G10;PLA2G5;PTGDS;PTGS1
KEGG_2021_Human,Cytokine-cytokine receptor interaction,30/295,0.0263590368894632,0.1285616029056371,0,0,1.5103402817829776,5.491512846862606,ACVRL1;CCL14;CNTFR;CCL13;TNFRSF13B;CXCR5;TNFRSF13C;TNFRSF11A;CXCL13;GHR;ACVR1C;CCL8;TNFRSF17;CCL19;IL6R;CCL23;CCL21;IL11RA;IL1R2;TNFSF12;IL16;LIFR;BMP5;BMP3;BMP2;CXCL12;LEP;CD27;IL6ST;CCL28
KEGG_2021_Human,Serotonergic synapse,14/113,0.0268025956587724,0.1285616029056371,0,0,1.8818254487319237,6.8108090685134,TPH1;MAOB;PRKCB;MAOA;ITPR1;HTR2B;GNAI1;ADCY5;PTGS1;GNAO1;GNG3;GNG2;GNG7;PRKACB
KEGG_2021_Human,Glutamatergic synapse,14/114,0.0286561447819767,0.1351614828883238,0,0,1.862906474820144,6.617765453623291,PRKCB;GRIK5;SLC1A1;ITPR1;GRIK3;GNAI1;ADCY5;GNAO1;GNG3;ADCY9;GNG2;GNG7;SLC17A8;PRKACB
KEGG_2021_Human,Proteoglycans in cancer,22/205,0.0309885797562425,0.1437666896887973,0,0,1.6017255422963472,5.564613229268054,HPSE2;WNT5B;PRKCB;CAV1;ITGB3;RDX;GAB1;ITPR1;HSPB2;ANK2;ANK3;WNT9A;FGF2;DCN;SLC9A1;PDCD4;PLCE1;FLNA;FLNC;PPP1R12B;PRKACB;FGFR1
KEGG_2021_Human,Regulation of actin cytoskeleton,23/218,0.0330730474508739,0.1509624585257635,0,0,1.571596204905401,5.3576289903472025,CHRM2;GSN;ITGB3;RDX;LPAR1;IQGAP2;FGF2;MYLK;SLC9A1;SCIN;CXCL12;PDGFD;CFL2;ITGA8;ITGA7;MYH11;PPP1R12B;MYL9;VCL;FGFR2;ARHGEF6;FGF10;FGFR1
KEGG_2021_Human,Thyroid hormone synthesis,10/75,0.0363086521518696,0.1631007707774462,0,0,2.0451385056836995,6.781064137496276,TPO;ADCY9;TTR;CREB3L3;GPX3;PRKCB;ITPR1;ATP1A2;PRKACB;ADCY5
KEGG_2021_Human,Rap1 signaling pathway,22/210,0.0390122450840583,0.1725072712310707,0,0,1.558703082181236,5.056245295372691,ANGPT1;PRKCB;ITGB3;MAGI2;LPAR1;EFNA5;RASGRP2;FGF2;GNAI1;ADCY5;GNAO1;ADCY9;RAP1A;CNR1;PDGFD;KIT;P2RY1;PLCE1;CALM1;FGFR2;FGF10;FGFR1
KEGG_2021_Human,Cardiac muscle contraction,11/87,0.0407106618907083,0.1772479586933916,0,0,1.924283069482752,6.160140536744978,RYR2;CACNB2;CACNA2D1;TPM2;TPM1;ATP2A3;CASQ2;ATP1A2;COX7A1;SLC8A1;SLC9A1
KEGG_2021_Human,Cushing syndrome,17/155,0.0446916878555204,0.1916325403501862,0,0,1.639373896325089,5.095121197788882,CDKN2B;WNT5B;HSD3B2;ITPR1;WNT9A;CACNA1H;PBX1;GNAI1;ADCY5;ADCY9;RAP1A;CREB3L3;GNA11;AGTR1;PDE8A;PRKACB;KCNK3
KEGG_2021_Human,GABAergic synapse,11/89,0.0468370506949027,0.1969097712614836,0,0,1.8747400003681407,5.738730447189202,GNAO1;GNG3;ADCY9;GNG2;PRKCB;GNG7;PLCL1;PRKACB;GNAI1;ADCY5;TRAK2
KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,12/100,0.0473140086423352,0.1969097712614836,0,0,1.813087774294671,5.531638080843333,CCL14;CCL13;CCL23;CXCL12;CCL8;CCL21;CXCR5;CCL19;CXCL13;IL6ST;IL6R;CCL28
KEGG_2021_Human,Intestinal immune network for IgA production,7/48,0.0488454531517406,0.2003371484339507,0,0,2.267664158388184,6.846291215099535,PIGR;CXCL12;TNFRSF13B;TNFRSF17;MADCAM1;TNFRSF13C;CCL28
KEGG_2021_Human,Melanogenesis,12/101,0.0504159835564704,0.2038246192354449,0,0,1.792619139868268,5.355354707617129,GNAO1;ADCY9;CREB3L3;WNT5B;PRKCB;KIT;MITF;WNT9A;CALM1;PRKACB;GNAI1;ADCY5
KEGG_2021_Human,Cocaine addiction,7/49,0.0536821058494428,0.2111174716020865,0,0,2.213552851348127,6.473923919359947,CREB3L3;MAOB;MAOA;PRKACB;RGS9;GNAI1;ADCY5
KEGG_2021_Human,Axon guidance,19/182,0.0537118655666085,0.2111174716020865,0,0,1.5513587738920511,4.536361299221435,EPHA4;EPHA7;SEMA6A;WNT5B;SEMA6D;SEMA3G;UNC5C;SEMA3E;EFNA5;NTN1;GNAI1;RGMA;CXCL12;CFL2;BOC;SLIT3;SLIT2;MYL9;EPHA3
KEGG_2021_Human,Protein digestion and absorption,12/103,0.0570286537142775,0.2210836849471306,0,0,1.7530314513073133,5.0210352084540855,COL28A1;SLC36A1;SLC9A3;SLC15A1;SLC6A19;MEP1B;MEP1A;SLC1A1;COL4A6;COL21A1;ATP1A2;SLC8A1
KEGG_2021_Human,Histidine metabolism,4/22,0.064192526186762,0.2454930393358604,0,0,2.948888888888889,8.097261079329597,AOC1;MAOB;MAOA;ASPA
KEGG_2021_Human,Tryptophan metabolism,6/42,0.0712896425138039,0.2689995844187536,0,0,2.212684787792084,5.843709880675505,TPH1;AOC1;MAOB;MAOA;AOX1;ACAT1
